"id","text","category","source","split"
"770","बर्दिया वडा नं 26 मा बत्ती जाने समस्या निकै बढेको छ, ट्रान्सफर्मरबाट ठूलो आवाज आउँछ, र भोल्टेज धेरै कम आउँछ। यो सेवा होइन, यातना हो। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","electricity","hello_sarkar","test"
"771","खोटाङ का नागरिकको तर्फबाट निवेदन। मिटर जडान अहिलेसम्म भएको छैन, बिल अनपेक्षित रूपमा बढी आएको छ। छिटो समाधान गरिदिनुहोस्।","electricity","hello_sarkar","train"
"772","डोल्पा वडा नं 17 मा बत्ती नआउँदा दूध र तरकारी फाल्नुपरेको छ। अब चुप बसिँदैन। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","electricity","hello_sarkar","train"
"773","हाम्रो घरको बिल तिर्‍यो तर रसिद आएको छैन। मिटर अनुमानमा घुम्छ। जनताको गुनासो कसले सुन्छ।","electricity","hello_sarkar","train"
"774","डोल्पा वडा नं 12 मा बत्ती नआउँदा बेकरीको ओभन चलाउन सकिएन। कहिलेसम्म यस्तै हुन्छ। जनतालाई सेवा दिनुहोस्।","electricity","hello_sarkar","train"
"775","हेलो सरकार मार्फत रुकुम बाट जानकारी गराउँदैछु। बिजुलीको तार रूखमा अल्झिएको छ, विद्युत् दुर्घटनाको सम्भावना बढेको छ। यो मानवीय अधिकारको उल्लंघन हो।","electricity","hello_sarkar","train"
"776","पाँच दिनदेखि राजविराज वडा नं 10 मा बत्ती अफ अन हुने गरेको छ। व्यवसाय ठप्प भएको छ। दैनिक जीवन अस्तव्यस्त भएको छ। कहिलेसम्म यस्तै हुन्छ।","electricity","hello_sarkar","train"
"777","सिद्धार्थनगर मा बत्ती ठिक छ तर नजिकैको सिराहा मा बत्ती जानु र आउनु निरन्तर भइरहेको छ। जिम्मेवार कसले लिन्छ। किन यस्तो भेदभाव?","electricity","hello_sarkar","train"
"778","मुस्ताङ मा बर्खामा बत्ती आउनै छोड्छ। हिजो रातिदेखि यो समस्या छ। बालबालिकाको पढाइमा असर परेको छ।","electricity","hello_sarkar","train"
"779","दुई हप्तादेखि गौर वडा नं 4 मा बत्ती जाने समस्या निकै बढेको छ। सैलुनको मेसिन चल्दैन। मोबाइल चार्ज गर्नै सकिएको छैन। कसलाई भन्ने हो थाहा छैन।","electricity","hello_sarkar","val"
"780","हेलो सरकार मार्फत बाजुरा बाट जानकारी गराउँदैछु। मिटरमा देखिएको र बिलमा उल्लेख फरकफरक छ, अनुमानित बिल काटिएको छ। कृपया ध्यान दिनुहोस्।","electricity","hello_sarkar","test"
"781","मुगु वडा नं 21 मा स्ट्रीट लाइट बिग्रेको उजुरी दिए पनि मर्मत भएको छैन। छुँदा सर्ट हुने अवस्था छ। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","electricity","hello_sarkar","train"
"782","म सल्यान को बासिन्दा हुँ। ट्रान्सफर्मरबाट ठूलो आवाज आउँछ, लाइन गइरहेको छ। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","electricity","hello_sarkar","train"
"783","सर्लाही वडा नं 19 मा बत्ती नआउँदा सैलुनको मेसिन चल्दैन। जनताको गुनासो कसले सुन्छ। सम्बन्धित वडा कार्यालयबाट कारबाही हुनुपर्छ।","electricity","hello_sarkar","train"
"784","गत सोमबारदेखि रुपन्देही वडा नं 24 मा बत्ती अफ अन हुने गरेको छ। सुपरमार्केटको फ्रिजर बन्द भयो। दैनिक जीवन अस्तव्यस्त भएको छ। धेरै कष्ट भइरहेको छ।","electricity","hello_sarkar","train"
"785","गुलरिया वडा नं 16 मा केही दिनदेखि बिजुली आपूर्ति बन्द छ। अपाङ्गता भएका व्यक्तिलाई समस्या परेको छ। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","electricity","hello_sarkar","train"
"786","गोरखा क्षेत्रमा ट्रान्सफर्मरबाट ठूलो आवाज आउँछ। लामो समयदेखि यही समस्या छ। छिटो समाधान गरिदिनुहोस्।","electricity","hello_sarkar","train"
"787","हाम्रो हेटौंडा वडा नं 31 मा भोल्टेज कम हुँदा उपकरण चल्दैनन्। बालबालिकाको पढाइमा असर परेको छ। अत्यन्त दुःखित छौं। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","electricity","hello_sarkar","train"
"788","बीस दिनदेखि नेपालगञ्ज वडा नं 7 मा बिजुली आपूर्ति बन्द छ। दूध र तरकारी फाल्नुपरेको छ। स्वास्थ्य सेवामा प्रभाव परेको छ। तुरुन्त कारबाही गरिदिनुहोस्।","electricity","hello_sarkar","train"
"789","लमजुङ मा वर्षामा बिजुली काटिन्छ। बिहीबारदेखि यो समस्या छ। मोबाइल चार्ज गर्नै सकिएको छैन।","electricity","hello_sarkar","val"
"790","गुलरिया मा बिजुलीको तार रूखमा अल्झिएको छ। दुर्घटना हुने डर छ। तुरुन्त मर्मत गरिदिनुहोस्।","electricity","hello_sarkar","test"
"791","रौतहट वडा नं 23 मा चार दिनदेखि बत्ती अफ अन हुने गरेको छ। मोबाइल चार्ज गर्नै सकिएको छैन। यो मानवीय अधिकारको उल्लंघन हो।","electricity","hello_sarkar","train"
"792","बाँके मा आज बिहानदेखि बत्ती अफ अन हुने गरेको छ। कहिले आउँछ बत्ती? अब त सहनै सकिँदैन।","electricity","hello_sarkar","train"
"793","त्रिभुवननगर मा हिजो रातिदेखि बत्ती अफ अन हुने गरेको छ। कहिले आउँछ बत्ती? प्रशासनले सुन्नुपर्छ।","electricity","hello_sarkar","train"
"794","यो गुनासो महोत्तरी वडा नं 20 बाट हो। पानी पर्दा सिधै बत्ती जान्छ, बीस दिनदेखि यही हालत छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","electricity","hello_sarkar","train"
"795","जुम्ला मा तार कटिएर खसेको छ। ज्यान जोखिममा छ। कृपया तत्काल कदम चाल्नुहोस्।","electricity","hello_sarkar","train"
"796","काभ्रेपलाञ्चोक वडा नं 31 मा बिहीबारदेखि बत्ती आउँदैन। पानी तान्ने मोटर चलाउन सकिँदैन। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","electricity","hello_sarkar","train"
"797","झापा मा वर्षामा बिजुली काटिन्छ। हिजोदेखि यो समस्या छ। रातभर अँध्यारोमा बस्नुपरेको छ।","electricity","hello_sarkar","train"
"798","तानसेन मा बिजुली सम्बन्धी समस्या छ। मर्मत टोली आउँछ भनेर भनियो तर अहिलेसम्म आएको छैन। अब चुप बसिँदैन।","electricity","hello_sarkar","train"
"799","म्याग्दी का नागरिकको तर्फबाट निवेदन। वर्षापछि दिनौँ बत्ती हुँदैन, आज बिहानदेखि यही हालत छ। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","electricity","hello_sarkar","val"
"800","हामी हेटौंडा मा बस्छौं। लाइन गइरहेको छ। अनलाइन कक्षा सञ्चालन हुन सकेको छैन। कृपया तत्काल कदम चाल्नुहोस्।","electricity","hello_sarkar","test"
"801","कपिलवस्तु वडा नं 7 मा बिहीबारदेखि बिजुली आपूर्ति बन्द छ। दैनिक जीवन अस्तव्यस्त भएको छ। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","electricity","hello_sarkar","train"
"802","हेलो सरकार मार्फत ललितपुर बाट जानकारी गराउँदैछु। बिजुली काटिएको छ। दैनिक जीवन अस्तव्यस्त भएको छ। यो मानवीय अधिकारको उल्लंघन हो।","electricity","hello_sarkar","train"
"803","बुटवल मा तार कटिएर खसेको छ। ज्यान जोखिममा छ। छिटो समाधान गरिदिनुहोस्।","electricity","hello_sarkar","train"
"804","रामेछाप मा दश दिनदेखि बत्ती जाने समस्या निकै बढेको छ। कहिले आउँछ बत्ती? सरकारले ध्यान दिनुपर्छ।","electricity","hello_sarkar","train"
"805","हिजोदेखि तुलसीपुर वडा नं 16 मा बिजुली नियमित रूपमा काटिन्छ। बेकरीको ओभन चलाउन सकिएन। कामकाज ठप्प भएको छ। हामी सबै परेशान छौं।","electricity","hello_sarkar","train"
"806","चितवन वडा नं 7 मा मिटर बक्स भाँचिएको छ। अनुमानित बिल काटिएको छ। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","electricity","hello_sarkar","train"
"807","केही दिनदेखि बैतडी वडा नं 21 मा लाइन गइरहेको छ। व्यवसाय ठप्प भएको छ। अपाङ्गता भएका व्यक्तिलाई समस्या परेको छ। अब चुप बसिँदैन।","electricity","hello_sarkar","train"
"808","तुलसीपुर वडा नं 17 मा बत्ती अफ अन हुने गरेको छ, ट्रान्सफर्मर फेर्नुपर्ने अवस्था छ, र भोल्टेज घटबढ हुन्छ। न्याय चाहिन्छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","electricity","hello_sarkar","train"
"809","बारा क्षेत्रमा ट्रान्सफर्मरले लोड धान्न सकेको छैन। दुई हप्तादेखि यही समस्या छ। जनतालाई सेवा दिनुहोस्।","electricity","hello_sarkar","val"
"810","ललितपुर वडा नं 11 बाट गुनासो गर्दैछु। वर्षामा बिजुली काटिन्छ, छ दिनदेखि यही हालत छ। छिटो समाधान गरिदिनुहोस्।","electricity","hello_sarkar","test"
"811","हाम्रो घरको बिलमा अनावश्यक शुल्क थपिएको छ। मिटर अनुमानमा घुम्छ। असह्य भइसकेको छ।","electricity","hello_sarkar","train"
"812","यो दोस्रो / तेस्रो पटकको गुनासो हो। हुम्ला मा बत्ती आउँदैन। उजुरी दिएको महिनौँ भयो कुनै कारबाही भएको छैन। न्याय चाहिन्छ।","electricity","hello_sarkar","train"
"813","ओखलढुंगा मा नाङ्गो तार सडकमा झुण्डिएको छ। बच्चाहरूका लागि ठूलो खतरा छ। कृपया ध्यान दिनुहोस्।","electricity","hello_sarkar","train"
"814","लमजुङ मा चार दिनदेखि बत्ती जानु र आउनु निरन्तर भइरहेको छ, अब केही गरिदिनुस्!","electricity","hello_sarkar","train"
"815","भक्तपुर वडा नं 25 मा मिटर जडान अहिलेसम्म भएको छैन। बिलमा अनावश्यक शुल्क थपिएको छ। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","electricity","hello_sarkar","train"
"816","काभ्रेपलाञ्चोक वडा नं 29 मा आज बिहानदेखि बिजुली आपूर्ति बन्द छ। रातभर अँध्यारोमा बस्नुपरेको छ। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","electricity","hello_sarkar","train"
"817","तानसेन मा बत्ती ठिक छ तर नजिकैको तेह्रथुम मा लाइन गइरहेको छ। अब चुप बसिँदैन। किन यस्तो भेदभाव?","electricity","hello_sarkar","train"
"818","अछाम मा बिजुली सम्बन्धी समस्या छ। वडा कार्यालयले विद्युत् प्राधिकरणलाई पठायो भन्छ, प्राधिकरणले वडालाई भन्छ। अब केही गरिदिनुस्।","electricity","hello_sarkar","train"
"819","झापा वडा नं 11 मा स्ट्रीट लाइट बलेको छैन। छुँदा सर्ट हुने अवस्था छ। कृपया ध्यान दिनुहोस्।","electricity","hello_sarkar","val"
"820","दाङ वडा नं 24 बाट गुनासो गर्दैछु। मिटर बक्स भाँचिएको छ, अनुमानित बिल काटिएको छ। यो मानवीय अधिकारको उल्लंघन हो।","electricity","hello_sarkar","test"
"821","पाँच दिनदेखि दोलखा वडा नं 32 मा लाइन गइरहेको छ। सैलुनको मेसिन चल्दैन। फ्रिजमा राखेको खानेकुरा सबै बिग्रिएको छ। कहिलेसम्म यस्तै हुन्छ।","electricity","hello_sarkar","train"
"822","बिरेन्द्रनगर वडा नं 7 मा बत्ती नआउँदा पसल चलाउन सकिँदैन। हामी सबै परेशान छौं। यो मानवीय अधिकारको उल्लंघन हो।","electricity","hello_sarkar","train"
"823","त्रिभुवननगर मा नाङ्गो तार सडकमा झुण्डिएको छ। बच्चाहरूका लागि ठूलो खतरा छ। जनतालाई सेवा दिनुहोस्।","electricity","hello_sarkar","train"
"824","हाम्रो काभ्रेपलाञ्चोक वडा नं 13 मा भोल्टेज धेरै कम आउँछ। बालबालिकाको पढाइमा असर परेको छ। प्रशासनले सुन्नुपर्छ। सम्बन्धित वडा कार्यालयबाट कारबाही हुनुपर्छ।","electricity","hello_sarkar","train"
"825","केही दिनदेखि काभ्रेपलाञ्चोक वडा नं 17 मा बत्ती आउँदैन। फ्याक्ट्रीको उत्पादन रोकिएको छ। कामकाज ठप्प भएको छ। जनताको गुनासो कसले सुन्छ।","electricity","hello_sarkar","train"
"826","ललितपुर क्षेत्रमा ट्रान्सफर्मरले लोड धान्न सकेको छैन। दुई तीन दिनदेखि यही समस्या छ। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","electricity","hello_sarkar","train"
"827","मकवानपुर क्षेत्रमा ट्रान्सफर्मर पड्किएको छ। छ दिनदेखि यही समस्या छ। कृपया तत्काल कदम चाल्नुहोस्।","electricity","hello_sarkar","train"
"828","प्रधानमन्त्री कार्यालयमा रुकुम बाट निवेदन। ट्रान्सफर्मर पड्किएको छ, बिजुली काटिएको छ। जनतालाई सेवा दिनुहोस्।","electricity","hello_sarkar","train"
"829","रौतहट वडा नं 16 मा लाइन गइरहेको छ, ट्रान्सफर्मर पुरानो भइसकेको छ, र तीव्र भोल्टेज आउँदा बत्ती पड्किन्छ। कसलाई भन्ने हो थाहा छैन। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","electricity","hello_sarkar","val"
"830","आज बिहान ४ बजेदेखि पर्सा मा बत्ती अफ अन हुने गरेको छ। अपाङ्गता भएका व्यक्तिलाई समस्या परेको छ। सम्बन्धित वडा कार्यालयबाट कारबाही हुनुपर्छ।","electricity","hello_sarkar","test"
"831","म कलैया को बासिन्दा हुँ। वर्षापछि दिनौँ बत्ती हुँदैन, हप्तौँदेखि यही हालत छ। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","electricity","hello_sarkar","train"
"832","मोरङ वडा नं 16 मा बत्ती नआउँदा होटलमा खाना बनाउन गाह्रो भएको छ। तुरुन्त कारबाही गरिदिनुहोस्। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","electricity","hello_sarkar","train"
"833","मुस्ताङ मा छ दिनदेखि बत्ती अफ अन हुने गरेको छ। कहिले आउँछ बत्ती? अब केही गरिदिनुस्।","electricity","hello_sarkar","train"
"834","हिजोदेखि वीरगन्ज वडा नं 19 मा बत्ती आउँदैन। दूध र तरकारी फाल्नुपरेको छ। अनलाइन कक्षा सञ्चालन हुन सकेको छैन। अत्यन्त दुःखित छौं।","electricity","hello_sarkar","train"
"835","स्याङ्जा मा वर्षामा बिजुली काटिन्छ। चार दिनदेखि यो समस्या छ। बालबालिकाको पढाइमा असर परेको छ।","electricity","hello_sarkar","train"
"836","भोजपुर वडा नं 10 मा स्ट्रीट लाइट बलेको छैन। बच्चाहरूका लागि ठूलो खतरा छ। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","electricity","hello_sarkar","train"
"837","लहान मा बिजुली सम्बन्धी समस्या छ। कार्यालयमा गएर भन्दा 'हेर्छौं' भन्ने मात्र जवाफ आउँछ। सरकारले ध्यान दिनुपर्छ।","electricity","hello_sarkar","train"
"838","पाँचथर मा बिजुली सम्बन्धी समस्या छ। कार्यालयमा गएर भन्दा 'हेर्छौं' भन्ने मात्र जवाफ आउँछ। यो अन्याय हो।","electricity","hello_sarkar","train"
"839","हाम्रो घरको बिल तिर्‍यो तर रसिद आएको छैन। मिटर बिग्रिएको छ। प्रशासनले सुन्नुपर्छ।","electricity","hello_sarkar","val"
"840","यो गुनासो पाल्पा वडा नं 5 बाट हो। बत्ती जानु र आउनु निरन्तर भइरहेको छ। मोबाइल चार्ज गर्नै सकिएको छैन। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","electricity","hello_sarkar","test"
"841","बाजुरा क्षेत्रमा ट्रान्सफर्मरबाट तेल चुहिएको छ। हप्तौँदेखि यही समस्या छ। यसमा छानबिन गरिदिनुहोस्।","electricity","hello_sarkar","train"
"842","हाम्रो लमजुङ वडा नं 1 मा तीव्र भोल्टेज आउँदा बत्ती पड्किन्छ। गर्भवती महिलालाई कठिनाइ भएको छ। तुरुन्त कारबाही गरिदिनुहोस्। तुरुन्त मर्मत गरिदिनुहोस्।","electricity","hello_sarkar","train"
"843","दोलखा मा पानी पर्दा सिधै बत्ती जान्छ। चार दिनदेखि यो समस्या छ। रातभर अँध्यारोमा बस्नुपरेको छ।","electricity","hello_sarkar","train"
"844","आज राति ८ बजेदेखि अछाम मा बत्ती जाने समस्या निकै बढेको छ। दैनिक जीवन अस्तव्यस्त भएको छ। तुरुन्त मर्मत गरिदिनुहोस्।","electricity","hello_sarkar","train"
"845","गएको महिनादेखि झापा वडा नं 6 मा बत्ती जाने समस्या निकै बढेको छ। सुपरमार्केटको फ्रिजर बन्द भयो। अनलाइन कक्षा सञ्चालन हुन सकेको छैन। तुरुन्त कारबाही गरिदिनुहोस्।","electricity","hello_sarkar","train"
"846","गुलरिया मा तार कटिएर खसेको छ। बच्चाहरूका लागि ठूलो खतरा छ। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","electricity","hello_sarkar","train"
"847","आज बिहान ६ बजेदेखि भोजपुर मा बिजुली नियमित रूपमा काटिन्छ। अनलाइन कक्षा सञ्चालन हुन सकेको छैन। छिटो समाधान गरिदिनुहोस्।","electricity","hello_sarkar","train"
"848","यो गुनासो गुल्मी वडा नं 9 बाट हो। भोल्टेज फ्लक्चुएसन निकै बढेको छ, गर्भवती महिलालाई कठिनाइ भएको छ। सम्बन्धित वडा कार्यालयबाट कारबाही हुनुपर्छ।","electricity","hello_sarkar","train"
"849","आज साँझ ५ बजेदेखि बिरेन्द्रनगर मा बिजुली नियमित रूपमा काटिन्छ। पानी तान्ने मोटर चलाउन सकिँदैन। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","electricity","hello_sarkar","val"
"850","तानसेन मा बिजुली सम्बन्धी समस्या छ। फोन गर्दा कसैले उठाउँदैन। न्याय चाहिन्छ।","electricity","hello_sarkar","test"
"851","नवजात शिशु भएको परिवार हो। पोखरा वडा नं 20 मा दश दिनदेखि बत्ती जानु र आउनु निरन्तर भइरहेको छ। बुढापाकालाई निकै गाह्रो भएको छ। यो मानवीय अधिकारको उल्लंघन हो।","electricity","hello_sarkar","train"
"852","यो गुनासो राजविराज वडा नं 29 बाट हो। बत्ती आउँदैन। कामकाज ठप्प भएको छ। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","electricity","hello_sarkar","train"
"853","हाम्रो बैतडी वडा नं 29 मा भोल्टेज फ्लक्चुएसन निकै बढेको छ। बालबालिकाको पढाइमा असर परेको छ। नागरिकलाई बिर्सिएको जस्तो छ। जनतालाई सेवा दिनुहोस्।","electricity","hello_sarkar","train"
"854","पाल्पा वडा नं 14 मा बिजुली आपूर्ति बन्द छ, ट्रान्सफर्मरमा विस्फोट हुने डर छ, र भोल्टेज कम हुँदा उपकरण चल्दैनन्। अब त सहनै सकिँदैन। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","electricity","hello_sarkar","train"
"855","सल्यान वडा नं 3 मा गत सोमबारदेखि लाइन गइरहेको छ। बालबालिकाको पढाइमा असर परेको छ। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","electricity","hello_sarkar","train"
"856","सप्तरी वडा नं 18 मा मिटर बिग्रिएको छ। बिल तिरे पनि लाइन काटिएको छ। सम्बन्धित वडा कार्यालयबाट कारबाही हुनुपर्छ।","electricity","hello_sarkar","train"
"857","हेटौंडा वडा नं 25 मा केही दिनदेखि बिजुली आपूर्ति बन्द छ। गर्भवती महिलालाई कठिनाइ भएको छ। यो मानवीय अधिकारको उल्लंघन हो।","electricity","hello_sarkar","train"
"858","दमक मा बिजुली सम्बन्धी समस्या छ। उजुरी दिएको महिनौँ भयो कुनै कारबाही भएको छैन। कामै हुँदैन यहाँ।","electricity","hello_sarkar","train"
"859","गएको शनिबारदेखि सल्यान वडा नं 7 मा बत्ती जानु र आउनु निरन्तर भइरहेको छ। बेकरीको ओभन चलाउन सकिएन। बुढापाकालाई निकै गाह्रो भएको छ। अब चुप बसिँदैन।","electricity","hello_sarkar","val"
"860","हाम्रो कपिलवस्तु वडा नं 13 मा भोल्टेज कम हुँदा उपकरण चल्दैनन्। मोबाइल चार्ज गर्नै सकिएको छैन। अब चुप बसिँदैन। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","electricity","hello_sarkar","test"
"861","बिराटनगर वडा नं 16 मा बीस दिनदेखि बिजुली आपूर्ति बन्द छ। फ्रिजमा राखेको खानेकुरा सबै बिग्रिएको छ। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","electricity","hello_sarkar","train"
"862","दश दिनदेखि भक्तपुर वडा नं 23 मा बत्ती जानु र आउनु निरन्तर भइरहेको छ। फ्याक्ट्रीको उत्पादन रोकिएको छ। गर्भवती महिलालाई कठिनाइ भएको छ। कामै हुँदैन यहाँ।","electricity","hello_sarkar","train"
"863","हाम्रो घरको बिल तिर्‍यो तर रसिद आएको छैन। मिटर बिग्रिएको छ। सरकारले ध्यान दिनुपर्छ।","electricity","hello_sarkar","train"
"864","हिजोदेखि सङ्खुवासभा वडा नं 18 मा बत्ती जाने समस्या निकै बढेको छ। दूध र तरकारी फाल्नुपरेको छ। फ्रिजमा राखेको खानेकुरा सबै बिग्रिएको छ। तुरुन्त कारबाही गरिदिनुहोस्।","electricity","hello_sarkar","train"
"865","भरतपुर मा तार घरको छानासँग छोइएको छ। ज्यान जोखिममा छ। कृपया तत्काल कदम चाल्नुहोस्।","electricity","hello_sarkar","train"
"866","यो दोस्रो / तेस्रो पटकको गुनासो हो। सिराहा मा बत्ती जाने समस्या निकै बढेको छ। मर्मत टोली आउँछ भनेर भनियो तर अहिलेसम्म आएको छैन। यो अन्याय हो।","electricity","hello_sarkar","train"
"867","आज राति ८ बजेदेखि अर्घाखाँची मा बिजुली आपूर्ति बन्द छ। बुढापाकालाई निकै गाह्रो भएको छ। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","electricity","hello_sarkar","train"
"868","यो गुनासो गुलरिया वडा नं 14 बाट हो। भोल्टेज अत्यन्त अस्थिर छ, अपाङ्गता भएका व्यक्तिलाई समस्या परेको छ। छिटो समाधान गरिदिनुहोस्।","electricity","hello_sarkar","train"
"869","ओखलढुंगा मा दुई हप्तादेखि लाइन गइरहेको छ। कहिले आउँछ बत्ती? नागरिकलाई बिर्सिएको जस्तो छ।","electricity","hello_sarkar","val"
"870","पोखरा मा नाङ्गो तार सडकमा झुण्डिएको छ। कसैलाई करन्ट लाग्ने खतरा छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","electricity","hello_sarkar","test"
"871","डोटी का नागरिकको तर्फबाट निवेदन। मिटर बक्स भाँचिएको छ, बिल तिर्‍यो तर रसिद आएको छैन। जनतालाई सेवा दिनुहोस्।","electricity","hello_sarkar","train"
"872","सिद्धार्थनगर मा बीस दिनदेखि बत्ती अफ अन हुने गरेको छ, न्याय चाहिन्छ!","electricity","hello_sarkar","train"
"873","हाम्रो टोलमा पोलबाट स्पार्क आएको छ। ज्यान जोखिममा छ। जिम्मेवार कसले लिन्छ।","electricity","hello_sarkar","train"
"874","गौर मा तार भुइँमै छुँदैछ। दुर्घटना हुने डर छ। तुरुन्त मर्मत गरिदिनुहोस्।","electricity","hello_sarkar","train"
"875","प्रधानमन्त्री कार्यालयमा ललितपुर बाट निवेदन। सानो पानी परे पनि लाइन अफ हुन्छ, लामो समयदेखि यही हालत छ। तुरुन्त मर्मत गरिदिनुहोस्।","electricity","hello_sarkar","train"
"876","यो दोस्रो / तेस्रो पटकको गुनासो हो। सल्यान मा बत्ती जानु र आउनु निरन्तर भइरहेको छ। मर्मत टोली आउँछ भनेर भनियो तर अहिलेसम्म आएको छैन। जनताको गुनासो कसले सुन्छ।","electricity","hello_sarkar","train"
"877","आज बिहान ६ बजेदेखि धादिङ मा बिजुली काटिएको छ। मोबाइल चार्ज गर्नै सकिएको छैन। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","electricity","hello_sarkar","train"
"878","म्याग्दी वडा नं 26 मा तीन दिनदेखि बिजुली नियमित रूपमा काटिन्छ। रातभर अँध्यारोमा बस्नुपरेको छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","electricity","hello_sarkar","train"
"879","तानसेन क्षेत्रमा ट्रान्सफर्मर फेर्नुपर्ने अवस्था छ। गएको महिनादेखि यही समस्या छ। यसमा छानबिन गरिदिनुहोस्।","electricity","hello_sarkar","val"
"880","कैलाली मा सानो पानी परे पनि लाइन अफ हुन्छ। दश दिनदेखि यो समस्या छ। पानी तान्ने मोटर चलाउन सकिँदैन।","electricity","hello_sarkar","test"
"881","सुनसरी मा पानी पर्दा सिधै बत्ती जान्छ। अस्ति रातिदेखि यो समस्या छ। रातभर अँध्यारोमा बस्नुपरेको छ।","electricity","hello_sarkar","train"
"882","मकवानपुर मा नाङ्गो तार सडकमा झुण्डिएको छ। विद्युत् दुर्घटनाको सम्भावना बढेको छ। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","electricity","hello_sarkar","train"
"883","हाम्रो रसुवा वडा नं 8 मा भोल्टेज घटबढ हुन्छ। बुढापाकालाई निकै गाह्रो भएको छ। अब चुप बसिँदैन। कृपया ध्यान दिनुहोस्।","electricity","hello_sarkar","train"
"884","हप्तौँदेखि अछाम वडा नं 29 मा बत्ती आउँदैन। दूध र तरकारी फाल्नुपरेको छ। मोबाइल चार्ज गर्नै सकिएको छैन। प्रशासनले सुन्नुपर्छ।","electricity","hello_sarkar","train"
"885","चितवन वडा नं 6 मा मिटर जडान अहिलेसम्म भएको छैन। बिलको हिसाब मिल्दैन। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","electricity","hello_sarkar","train"
"886","हाम्रो टोलमा पोल पुरानो भएर कुहिएको छ। विद्युत् दुर्घटनाको सम्भावना बढेको छ। कसलाई भन्ने हो थाहा छैन।","electricity","hello_sarkar","train"
"887","हाम्रो बिरेन्द्रनगर वडा नं 29 मा तीव्र भोल्टेज आउँदा बत्ती पड्किन्छ। फ्रिजमा राखेको खानेकुरा सबै बिग्रिएको छ। असह्य भइसकेको छ। कृपया तत्काल कदम चाल्नुहोस्।","electricity","hello_sarkar","train"
"888","बीस दिनदेखि सुनसरी वडा नं 11 मा बिजुली नियमित रूपमा काटिन्छ। सुपरमार्केटको फ्रिजर बन्द भयो। बालबालिकाको पढाइमा असर परेको छ। धेरै कष्ट भइरहेको छ।","electricity","hello_sarkar","train"
"889","तेह्रथुम वडा नं 10 मा बत्ती नआउँदा दूध र तरकारी फाल्नुपरेको छ। अब त सहनै सकिँदैन। कृपया ध्यान दिनुहोस्।","electricity","hello_sarkar","val"
"890","रोल्पा क्षेत्रमा ट्रान्सफर्मर फेर्नुपर्ने अवस्था छ। बिहीबारदेखि यही समस्या छ। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","electricity","hello_sarkar","test"
"891","सिराहा वडा नं 12 बाट गुनासो गर्दैछु। ट्रान्सफर्मरले लोड धान्न सकेको छैन, बत्ती आउँदैन। जनतालाई सेवा दिनुहोस्।","electricity","hello_sarkar","train"
"892","नवजात शिशु भएको परिवार हो। रामेछाप वडा नं 30 मा हप्तौँदेखि बत्ती अफ अन हुने गरेको छ। स्वास्थ्य सेवामा प्रभाव परेको छ। जनताको पीडा बुझ्नुहोस्।","electricity","hello_sarkar","train"
