"id","text","category","source","split"
"606","लमजुङ मा पुलमा दरार देखिएको छ। मोटरसाइकल पटकपटक दुर्घटना हुन्छ। सम्बन्धित वडा कार्यालयबाट कारबाही हुनुपर्छ।","road","hello_sarkar","train"
"607","धादिङ मा पहिरोले सडक भत्काएको छ। केही दिनदेखि बाटो बन्द छ। बिरामीलाई अस्पताल पु‍र्‍याउन गाह्रो। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","road","hello_sarkar","train"
"608","हुम्ला वडा नं 24 मा ढलको पानी सडकमा भरिन्छ। सडकमा हिलो मात्र छ। जनताको पीडा बुझ्नुहोस्।","road","hello_sarkar","train"
"609","सिन्धुली क्षेत्रमा कालोपत्रे सडक चिर्‍याएको जस्तो छ। हिजोदेखि यो हालत छ। यो मानवीय अधिकारको उल्लंघन हो।","road","hello_sarkar","val"
"610","हाम्रो लमजुङ वडा नं 24 मा सडकमा हिलो मात्र छ। सवारी चलाउन अत्यन्त गाह्रो छ। हामी सबै परेशान छौं।","road","hello_sarkar","test"
"611","सप्तरी वडा नं 12 मा ग्राभेल सडक भासिएको छ। बजेट विनियोजन भएको छ तर सडक उस्तै छ। न्याय चाहिन्छ।","road","hello_sarkar","train"
"612","हाम्रो जाजरकोट वडा नं 8 मा कच्ची सडक वर्षातमा हिँड्नै नसक्ने हुन्छ। विद्यालय जाने बच्चालाई गाह्रो छ। अब केही गरिदिनुस्।","road","hello_sarkar","train"
"613","दमक मा खोलामा पुल नै छैन। मोटरसाइकल पटकपटक दुर्घटना हुन्छ। जनताको पीडा बुझ्नुहोस्।","road","hello_sarkar","train"
"614","अर्घाखाँची वडा नं 10 मा सडक टुक्रा टुक्रा भएको छ। गएको वर्ष बनाइएको सडक एकै वर्षमा भत्कियो। जिम्मेवार कसले लिन्छ।","road","hello_sarkar","train"
"615","पटकपटक निवेदन दिँदा पनि लहान मा सडक मर्मत भएको छैन। जनतालाई यस्तो सास्ती किन। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","road","hello_sarkar","train"
"616","पटकपटक निवेदन दिँदा पनि सङ्खुवासभा मा सडक मर्मत भएको छैन। न्याय चाहिन्छ। यो मानवीय अधिकारको उल्लंघन हो।","road","hello_sarkar","train"
"617","हेलो सरकार मार्फत गुनासो। सल्यान मा सडक टुक्रा टुक्रा भएको छ, ठेकेदारले काम अधुरो छोडेको छ। जनताको गुनासो कसले सुन्छ।","road","hello_sarkar","train"
"618","सिन्धुली क्षेत्रमा कालोपत्रे सडक चिर्‍याएको जस्तो छ। लामो समयदेखि यो हालत छ। कृपया तत्काल कदम चाल्नुहोस्।","road","hello_sarkar","train"
"619","म रौतहट को बासिन्दा हुँ। सडकमा ठूला खाल्डा परेका छन्। स्कुल बसलाई पनि गाह्रो छ। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","road","hello_sarkar","val"
"620","कास्की वडा नं 18 मा खाल्डा भित्र पानी भरिएको छ। हिँड्न सकिने अवस्था छैन। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","road","hello_sarkar","test"
"621","सिन्धुली क्षेत्रमा सडकको सतह बिग्रिएको छ। लामो समयदेखि यो हालत छ। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","road","hello_sarkar","train"
"622","गुल्मी वडा नं 1 मा खाल्डाले सवारी चलाउन गाह्रो भएको छ। ज्येष्ठ नागरिकलाई कठिनाइ भएको छ। कृपया तत्काल कदम चाल्नुहोस्।","road","hello_sarkar","train"
"623","इटहरी मा चट्टान खसेर बाटो अवरुद्ध छ। गएको शनिबारदेखि बाटो बन्द छ। ज्येष्ठ नागरिकलाई कठिनाइ भएको छ। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","road","hello_sarkar","train"
"624","गुलरिया वडा नं 8 मा फुटपाथ भत्किएको छ। विद्यालय जाने बच्चालाई गाह्रो छ। अब त सहनै सकिँदैन।","road","hello_sarkar","train"
"625","पोखरा वडा नं 26 मा कालोपत्रे सडक चिर्‍याएको जस्तो छ। गएको वर्ष बनाइएको सडक एकै वर्षमा भत्कियो। अब चुप बसिँदैन।","road","hello_sarkar","train"
"626","तानसेन वडा नं 24 मा पैदल यात्रुका लागि ठाउँ छैन। विद्यालय जाने बच्चालाई गाह्रो छ। कामै हुँदैन यहाँ।","road","hello_sarkar","train"
"627","गोरखा वडा नं 29 मा नालीको पानी सडकमा बग्छ। वर्षामा सडक हिलोमुलो हुन्छ। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","road","hello_sarkar","train"
"628","सिराहा मा पहिरोले सडक भत्काएको छ। छ दिनदेखि बाटो बन्द छ। विद्यालय जाने बच्चालाई गाह्रो छ। तुरुन्त मर्मत गरिदिनुहोस्।","road","hello_sarkar","train"
"629","हाम्रो झापा वडा नं 16 मा पानी परेपछि सडक दलदल हुन्छ। ढुवानी सेवा प्रभावित भएको छ। अब त सहनै सकिँदैन।","road","hello_sarkar","val"
"630","म इटहरी को बासिन्दा हुँ। सडक खाल्डाखुल्डीले भरिएको छ। बालबालिका स्कुल जान डराउँछन्। यसमा छानबिन गरिदिनुहोस्।","road","hello_sarkar","test"
"631","पाँचथर वडा नं 10 मा नाली बन्द भएर सडक डुब्छ। पानी परेपछि सडक दलदल हुन्छ। कृपया ध्यान दिनुहोस्।","road","hello_sarkar","train"
"632","सर्लाही वडा नं 4 मा पैदल यात्रुका लागि ठाउँ छैन। सवारी चलाउन अत्यन्त गाह्रो छ। जनताको गुनासो कसले सुन्छ।","road","hello_sarkar","train"
"633","हाम्रो जाजरकोट वडा नं 4 मा वर्षामा सडक हिलोमुलो हुन्छ। सवारी चलाउन अत्यन्त गाह्रो छ। असह्य भइसकेको छ।","road","hello_sarkar","train"
"634","बारा क्षेत्रमा कालोपत्रे सडक चिर्‍याएको जस्तो छ। तीन दिनदेखि यो हालत छ। छिटो समाधान गरिदिनुहोस्।","road","hello_sarkar","train"
"635","अर्घाखाँची वडा नं 5 मा ग्राभेल सडक भासिएको छ। वर्षौँदेखि मर्मत भएको छैन। प्रशासनले सुन्नुपर्छ।","road","hello_sarkar","train"
"636","म तानसेन को बासिन्दा हुँ। खाल्डा भित्र पानी भरिएको छ। स्कुल बसलाई पनि गाह्रो छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","road","hello_sarkar","train"
"637","सप्तरी मा पुरानो काठे पुल अहिले पनि प्रयोगमा छ। दुर्घटनाको जोखिम बढेको छ। कृपया ध्यान दिनुहोस्।","road","hello_sarkar","train"
"638","लमजुङ वडा नं 1 मा सडकमा ठूला खाल्डा परेका छन्। ढुवानी सेवा प्रभावित भएको छ। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","road","hello_sarkar","train"
"639","नुवाकोट मा ग्राभेल सडकको धुलो असह्य छ। दुई तीन दिनदेखि यो समस्या छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","road","hello_sarkar","val"
"640","हाम्रो दोलखा वडा नं 20 मा हिलामा पुरिने सडक छ। बिरामीलाई अस्पताल पु‍र्‍याउन गाह्रो। जनताको गुनासो कसले सुन्छ।","road","hello_sarkar","test"
"641","सङ्खुवासभा वडा नं 26 मा सडकमा गहिरा खाडल छन्। हिँड्न सकिने अवस्था छैन। जनतालाई सेवा दिनुहोस्।","road","hello_sarkar","train"
"642","पाल्पा वडा नं 5 मा सडकमा ठूला खाल्डा परेका छन्, सडक टुक्रा टुक्रा भएको छ। स्कुल बसलाई पनि गाह्रो छ। यो सेवा होइन, यातना हो। छिटो समाधान गरिदिनुहोस्।","road","hello_sarkar","train"
"643","म पर्सा को बासिन्दा हुँ। सडकमा गहिरा खाडल छन्। मोटरसाइकल पटकपटक दुर्घटना हुन्छ। सम्बन्धित वडा कार्यालयबाट कारबाही हुनुपर्छ।","road","hello_sarkar","train"
"644","डोल्पा वडा नं 21 मा सडकमा पानी जम्मा हुन्छ। वर्षामा सडक हिलोमुलो हुन्छ। जनताको पीडा बुझ्नुहोस्।","road","hello_sarkar","train"
"645","गुलरिया क्षेत्रमा सडक पूरै भत्किएको छ। बीस दिनदेखि यो हालत छ। कृपया तत्काल कदम चाल्नुहोस्।","road","hello_sarkar","train"
"646","सिद्धार्थनगर क्षेत्रमा सडक पूरै भत्किएको छ। हप्तौँदेखि यो हालत छ। जनतालाई सेवा दिनुहोस्।","road","hello_sarkar","train"
"647","आज एक हप्तादेखि दोलखा मा सडक खाल्डाखुल्डीले भरिएको छ, तुरुन्त कारबाही गरिदिनुहोस्!","road","hello_sarkar","train"
"648","तुलसीपुर वडा नं 31 मा ग्राभेल सडक भासिएको छ। वर्षौँदेखि मर्मत भएको छैन। यो अन्याय हो।","road","hello_sarkar","train"
"649","लहान वडा नं 13 मा सडकमा गहिरा खाडल छन्। ज्येष्ठ नागरिकलाई कठिनाइ भएको छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","road","hello_sarkar","val"
"650","सिराहा क्षेत्रमा ग्राभेल सडक भासिएको छ। गएको शुक्रबारदेखि यो हालत छ। जनतालाई सेवा दिनुहोस्।","road","hello_sarkar","test"
"651","रसुवा वडा नं 13 मा नाली बन्द भएर सडक डुब्छ। कच्ची सडक वर्षातमा हिँड्नै नसक्ने हुन्छ। जनताको पीडा बुझ्नुहोस्।","road","hello_sarkar","train"
"652","प्यूठान वडा नं 30 मा सडकमा गहिरा खाडल छन्। ज्येष्ठ नागरिकलाई कठिनाइ भएको छ। तुरुन्त मर्मत गरिदिनुहोस्।","road","hello_sarkar","train"
"653","राजविराज मा पुलमा दरार देखिएको छ। बालबालिका स्कुल जान डराउँछन्। सम्बन्धित वडा कार्यालयबाट कारबाही हुनुपर्छ।","road","hello_sarkar","train"
"654","धनकुटा वडा नं 15 मा सडक खाल्डाखुल्डीले भरिएको छ। हिँड्न सकिने अवस्था छैन। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","road","hello_sarkar","train"
"655","ओखलढुंगा क्षेत्रमा सडकको कालोपत्रे उप्किएको छ। दुई तीन दिनदेखि यो हालत छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","road","hello_sarkar","train"
"656","चितवन वडा नं 7 मा ढलको पानी सडकमा भरिन्छ। हिलामा पुरिने सडक छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","road","hello_sarkar","train"
"657","कास्की वडा नं 30 मा पैदल यात्रुका लागि ठाउँ छैन। बिरामीलाई अस्पताल पु‍र्‍याउन गाह्रो। जनताको गुनासो कसले सुन्छ।","road","hello_sarkar","train"
"658","अछाम मा ग्राभेल सडकको धुलो असह्य छ। दश दिनदेखि यो समस्या छ। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","road","hello_sarkar","train"
"659","हाम्रो सुनसरी वडा नं 27 मा पानी परेपछि सडक दलदल हुन्छ। ज्येष्ठ नागरिकलाई कठिनाइ भएको छ। कामै हुँदैन यहाँ।","road","hello_sarkar","val"
"660","धादिङ वडा नं 18 मा सडकभरि खाल्डाखुल्डी छ, कालोपत्रे सडक चिर्‍याएको जस्तो छ। एम्बुलेन्स समयमा पुग्न सक्दैन। अब चुप बसिँदैन। यसमा छानबिन गरिदिनुहोस्।","road","hello_sarkar","test"
"661","हेलो सरकार मार्फत गुनासो। बिरेन्द्रनगर मा सडक पूरै भत्किएको छ, वर्षौँदेखि मर्मत भएको छैन। कामै हुँदैन यहाँ।","road","hello_sarkar","train"
"662","हाम्रो स्याङ्जा वडा नं 3 मा हिलामा पुरिने सडक छ। ज्येष्ठ नागरिकलाई कठिनाइ भएको छ। अत्यन्त दुःखित छौं।","road","hello_sarkar","train"
"663","धादिङ वडा नं 2 मा पैदल यात्रुका लागि ठाउँ छैन। बिरामीलाई अस्पताल पु‍र्‍याउन गाह्रो। जिम्मेवार कसले लिन्छ।","road","hello_sarkar","train"
"664","म नेपालगञ्ज को बासिन्दा हुँ। खाल्डाले सवारी चलाउन गाह्रो भएको छ। स्कुल बसलाई पनि गाह्रो छ। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","road","hello_sarkar","train"
"665","झापा मा सडक अवरुद्ध छ। ढुवानी सेवा प्रभावित भएको छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","road","hello_sarkar","train"
"666","कलैया मा निर्माण सामग्रीले बाटो छोपेको छ। बिरामीलाई अस्पताल पु‍र्‍याउन गाह्रो। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","road","hello_sarkar","train"
"667","जनकपुर वडा नं 11 मा पैदल यात्रुका लागि ठाउँ छैन। बिरामीलाई अस्पताल पु‍र्‍याउन गाह्रो। कसलाई भन्ने हो थाहा छैन।","road","hello_sarkar","train"
"668","लहान वडा नं 2 मा सडक खाल्डाखुल्डीले भरिएको छ, कालोपत्रे सडक चिर्‍याएको जस्तो छ। स्कुल बसलाई पनि गाह्रो छ। तुरुन्त कारबाही गरिदिनुहोस्। जनतालाई सेवा दिनुहोस्।","road","hello_sarkar","train"
"669","म कलैया को बासिन्दा हुँ। सडकमा ठूला खाल्डा परेका छन्। एम्बुलेन्स समयमा पुग्न सक्दैन। कृपया ध्यान दिनुहोस्।","road","hello_sarkar","val"
"670","पटकपटक निवेदन दिँदा पनि दैलेख मा सडक मर्मत भएको छैन। तुरुन्त कारबाही गरिदिनुहोस्। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","road","hello_sarkar","test"
"671","पाल्पा वडा नं 10 मा सडकभरि खाल्डाखुल्डी छ। ज्येष्ठ नागरिकलाई कठिनाइ भएको छ। कृपया तत्काल कदम चाल्नुहोस्।","road","hello_sarkar","train"
"672","धनगढी वडा नं 1 मा सडकको कालोपत्रे उप्किएको छ। गएको वर्ष बनाइएको सडक एकै वर्षमा भत्कियो। नागरिकलाई बिर्सिएको जस्तो छ।","road","hello_sarkar","train"
"673","रौतहट मा नाली नखन्दा पानी सडकमा भरिन्छ। बिरामीलाई अस्पताल पु‍र्‍याउन गाह्रो। जनताको पीडा बुझ्नुहोस्।","road","hello_sarkar","train"
"674","म मकवानपुर को बासिन्दा हुँ। सडकभरि खाल्डाखुल्डी छ। एम्बुलेन्स समयमा पुग्न सक्दैन। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","road","hello_sarkar","train"
"675","बागलुङ मा धुलोले टोलका बिरामी बढेका छन्। पन्ध्र दिनदेखि यो समस्या छ। यो मानवीय अधिकारको उल्लंघन हो।","road","hello_sarkar","train"
"676","दार्चुला मा धुलोले टोलका बिरामी बढेका छन्। एक हप्तादेखि यो समस्या छ। जनताको पीडा बुझ्नुहोस्।","road","hello_sarkar","train"
"677","राजविराज मा पहिरोले सडक भत्काएको छ। गएको महिनादेखि बाटो बन्द छ। ज्येष्ठ नागरिकलाई कठिनाइ भएको छ। सम्बन्धित वडा कार्यालयबाट कारबाही हुनुपर्छ।","road","hello_sarkar","train"
"678","धनगढी वडा नं 5 मा सडकमा गहिरा खाडल छन्। ढुवानी सेवा प्रभावित भएको छ। जनतालाई सेवा दिनुहोस्।","road","hello_sarkar","train"
"679","चितवन वडा नं 1 मा ढलको पानी सडकमा भरिन्छ। कच्ची सडक वर्षातमा हिँड्नै नसक्ने हुन्छ। यसमा छानबिन गरिदिनुहोस्।","road","hello_sarkar","val"
"680","मुगु क्षेत्रमा ग्राभेल सडक भासिएको छ। दुई तीन दिनदेखि यो हालत छ। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","road","hello_sarkar","test"
"681","दमक वडा नं 7 मा ढलको पानी सडकमा भरिन्छ। पानी परेपछि सडक दलदल हुन्छ। कृपया तत्काल कदम चाल्नुहोस्।","road","hello_sarkar","train"
"682","गौर वडा नं 14 मा सडकको कालोपत्रे उप्किएको छ। वर्षौँदेखि मर्मत भएको छैन। अत्यन्त दुःखित छौं।","road","hello_sarkar","train"
"683","हेलो सरकार मार्फत गुनासो। बिराटनगर मा सडक टुक्रा टुक्रा भएको छ, बजेट विनियोजन भएको छ तर सडक उस्तै छ। यो अन्याय हो।","road","hello_sarkar","train"
"684","नुवाकोट वडा नं 10 मा खाल्डा भित्र पानी भरिएको छ। हिँड्न सकिने अवस्था छैन। सम्बन्धित वडा कार्यालयबाट कारबाही हुनुपर्छ।","road","hello_sarkar","train"
"685","महोत्तरी मा पुरानो काठे पुल अहिले पनि प्रयोगमा छ। मोटरसाइकल पटकपटक दुर्घटना हुन्छ। कृपया तत्काल कदम चाल्नुहोस्।","road","hello_sarkar","train"
"686","म स्याङ्जा को बासिन्दा हुँ। सडकभरि खाल्डाखुल्डी छ। दुर्घटनाको जोखिम बढेको छ। तुरुन्त मर्मत गरिदिनुहोस्।","road","hello_sarkar","train"
"687","म धादिङ को बासिन्दा हुँ। खाल्डा भित्र पानी भरिएको छ। मोटरसाइकल पटकपटक दुर्घटना हुन्छ। छिटो समाधान गरिदिनुहोस्।","road","hello_sarkar","train"
"688","महोत्तरी क्षेत्रमा ग्राभेल सडक भासिएको छ। गएको शनिबारदेखि यो हालत छ। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","road","hello_sarkar","train"
"689","मुगु वडा नं 19 मा नाली बन्द भएर सडक डुब्छ। सडकमा हिलो मात्र छ। कृपया ध्यान दिनुहोस्।","road","hello_sarkar","val"
"690","रामेछाप वडा नं 9 मा सडकमा ठूला खाल्डा परेका छन्। सवारी चलाउन अत्यन्त गाह्रो छ। जनताको पीडा बुझ्नुहोस्।","road","hello_sarkar","test"
"691","म भक्तपुर को बासिन्दा हुँ। खाल्डा भित्र पानी भरिएको छ। स्कुल बसलाई पनि गाह्रो छ। कृपया ध्यान दिनुहोस्।","road","hello_sarkar","train"
"692","हेलो सरकार मार्फत गुनासो। रामेछाप मा सडक टुक्रा टुक्रा भएको छ, वर्षौँदेखि मर्मत भएको छैन। कहिलेसम्म यस्तै हुन्छ।","road","hello_sarkar","train"
"693","गौर वडा नं 32 मा खाल्डा भित्र पानी भरिएको छ, कालोपत्रे सडक चिर्‍याएको जस्तो छ। एम्बुलेन्स समयमा पुग्न सक्दैन। जनतालाई यस्तो सास्ती किन। सम्बन्धित वडा कार्यालयबाट कारबाही हुनुपर्छ।","road","hello_sarkar","train"
"694","अछाम वडा नं 5 मा ढलको पानी सडकमा भरिन्छ। कच्ची सडक वर्षातमा हिँड्नै नसक्ने हुन्छ। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","road","hello_sarkar","train"
"695","पटकपटक निवेदन दिँदा पनि अछाम मा सडक मर्मत भएको छैन। न्याय चाहिन्छ। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","road","hello_sarkar","train"
"696","भक्तपुर वडा नं 2 मा खाल्डाले सवारी चलाउन गाह्रो भएको छ। सवारी चलाउन अत्यन्त गाह्रो छ। तुरुन्त मर्मत गरिदिनुहोस्।","road","hello_sarkar","train"
"697","हेलो सरकार मार्फत गुनासो। बिरेन्द्रनगर मा सडकको सतह बिग्रिएको छ, सडक बनाउने भनेर बजेट आयो तर काम भएन। अब चुप बसिँदैन।","road","hello_sarkar","train"
"698","आज गत सोमबारदेखि गुलरिया मा सडकभरि खाल्डाखुल्डी छ, कहिलेसम्म यस्तै हुन्छ!","road","hello_sarkar","train"
"699","हाम्रो गोरखा वडा नं 4 मा वर्षामा सडक हिलोमुलो हुन्छ। हिँड्न सकिने अवस्था छैन। कहिलेसम्म यस्तै हुन्छ।","road","hello_sarkar","val"
"700","नवलपरासी वडा नं 9 मा सडकभरि खाल्डाखुल्डी छ। हिँड्न सकिने अवस्था छैन। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","road","hello_sarkar","test"
"701","लहान वडा नं 15 मा सडकमा ठूला खाल्डा परेका छन्। ढुवानी सेवा प्रभावित भएको छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","road","hello_sarkar","train"
"702","हाम्रो बारा वडा नं 18 मा सडकमा हिलो मात्र छ। ढुवानी सेवा प्रभावित भएको छ। सरकारले ध्यान दिनुपर्छ।","road","hello_sarkar","train"
"703","हाम्रो चितवन वडा नं 22 मा सडकमा हिलो मात्र छ। बिरामीलाई अस्पताल पु‍र्‍याउन गाह्रो। कसलाई भन्ने हो थाहा छैन।","road","hello_sarkar","train"
"704","धनकुटा वडा नं 10 मा नालीको पानी सडकमा बग्छ। कच्ची सडक वर्षातमा हिँड्नै नसक्ने हुन्छ। छिटो समाधान गरिदिनुहोस्।","road","hello_sarkar","train"
"705","दैलेख वडा नं 15 मा नालीको पानी सडकमा बग्छ। हिलामा पुरिने सडक छ। यो मानवीय अधिकारको उल्लंघन हो।","road","hello_sarkar","train"
"706","सुनसरी वडा नं 25 मा सडकमा पानी जम्मा हुन्छ। पानी परेपछि सडक दलदल हुन्छ। तुरुन्त मर्मत गरिदिनुहोस्।","road","hello_sarkar","train"
"707","गोरखा मा पुल भत्किएको छ। स्कुल बसलाई पनि गाह्रो छ। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","road","hello_sarkar","train"
"708","मुस्ताङ मा पुल भत्किएको छ। दुर्घटनाको जोखिम बढेको छ। यसमा छानबिन गरिदिनुहोस्।","road","hello_sarkar","train"
"709","गुल्मी क्षेत्रमा ग्राभेल सडक भासिएको छ। गत सोमबारदेखि यो हालत छ। जनताको पीडा बुझ्नुहोस्।","road","hello_sarkar","val"
"710","म काठमाडौं को बासिन्दा हुँ। सडकमा ठूला खाल्डा परेका छन्। बालबालिका स्कुल जान डराउँछन्। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","road","hello_sarkar","test"
"711","बाजुरा वडा नं 2 मा सडक पूरै भत्किएको छ। सडक बनाउने भनेर बजेट आयो तर काम भएन। कसलाई भन्ने हो थाहा छैन।","road","hello_sarkar","train"
"712","म प्यूठान को बासिन्दा हुँ। खाल्डाले सवारी चलाउन गाह्रो भएको छ। मोटरसाइकल पटकपटक दुर्घटना हुन्छ। जनताको पीडा बुझ्नुहोस्।","road","hello_sarkar","train"
"713","कलैया वडा नं 1 मा ढलको पानी सडकमा भरिन्छ। पानी परेपछि सडक दलदल हुन्छ। छिटो समाधान गरिदिनुहोस्।","road","hello_sarkar","train"
"714","मुगु क्षेत्रमा सडक पूरै भत्किएको छ। चार दिनदेखि यो हालत छ। यो मानवीय अधिकारको उल्लंघन हो।","road","hello_sarkar","train"
"715","सर्लाही वडा नं 27 मा खाल्डा भित्र पानी भरिएको छ। बिरामीलाई अस्पताल पु‍र्‍याउन गाह्रो। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","road","hello_sarkar","train"
"716","इटहरी वडा नं 13 मा नालीको पानी सडकमा बग्छ। पानी परेपछि सडक दलदल हुन्छ। यो मानवीय अधिकारको उल्लंघन हो।","road","hello_sarkar","train"
"717","बाजुरा क्षेत्रमा सडक टुक्रा टुक्रा भएको छ। दश दिनदेखि यो हालत छ। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","road","hello_sarkar","train"
"718","गौर मा पुलमा दरार देखिएको छ। बालबालिका स्कुल जान डराउँछन्। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","road","hello_sarkar","train"
"719","अछाम वडा नं 13 मा सडकमा गहिरा खाडल छन्। ढुवानी सेवा प्रभावित भएको छ। जिम्मेवार व्यक्तिलाई कारबाही गरिदिनुहोस्।","road","hello_sarkar","val"
"720","डोटी मा माटो खसेर सडक पुरिएको छ। छ दिनदेखि बाटो बन्द छ। ज्येष्ठ नागरिकलाई कठिनाइ भएको छ। प्रमुख जिल्ला अधिकारीसम्म पुर्‍याइदिनुहोस्।","road","hello_sarkar","test"
"721","बैतडी वडा नं 32 मा सडकमा गहिरा खाडल छन्। हिँड्न सकिने अवस्था छैन। सम्बन्धित निकायले कारबाही गरिदिनुहोस्।","road","hello_sarkar","train"
"722","पटकपटक निवेदन दिँदा पनि पर्सा मा सडक मर्मत भएको छैन। जनतालाई यस्तो सास्ती किन। जनताको पीडा बुझ्नुहोस्।","road","hello_sarkar","train"
"723","बिराटनगर मा सडक अवरुद्ध छ। सवारी चलाउन अत्यन्त गाह्रो छ। छिटो समाधान गरिदिनुहोस्।","road","hello_sarkar","train"
"724","गौर वडा नं 21 मा सडक टुक्रा टुक्रा भएको छ। गएको वर्ष बनाइएको सडक एकै वर्षमा भत्कियो। कहिलेसम्म यस्तै हुन्छ।","road","hello_sarkar","train"
"725","हाम्रो मकवानपुर वडा नं 29 मा कच्ची सडक वर्षातमा हिँड्नै नसक्ने हुन्छ। बिरामीलाई अस्पताल पु‍र्‍याउन गाह्रो। अब चुप बसिँदैन।","road","hello_sarkar","train"
"726","हाम्रो सुर्खेत वडा नं 3 मा सडकमा हिलो मात्र छ। सवारी चलाउन अत्यन्त गाह्रो छ। अब केही गरिदिनुस्।","road","hello_sarkar","train"
"727","ओखलढुंगा मा पुरानो काठे पुल अहिले पनि प्रयोगमा छ। दुर्घटनाको जोखिम बढेको छ। जनतालाई सेवा दिनुहोस्।","road","hello_sarkar","train"
"728","मुस्ताङ वडा नं 23 मा खाल्डा भित्र पानी भरिएको छ। बिरामीलाई अस्पताल पु‍र्‍याउन गाह्रो। तुरुन्त मर्मत गरिदिनुहोस्।","road","hello_sarkar","train"
"729","इलाम वडा नं 31 मा सडकमा ठूला खाल्डा परेका छन्, सडकको सतह बिग्रिएको छ। एम्बुलेन्स समयमा पुग्न सक्दैन। असह्य भइसकेको छ। हामी थाकिसक्यौं, अब सरकारले हेरोस्।","road","hello_sarkar","val"
"730","गुलरिया वडा नं 12 मा सडकको सतह बिग्रिएको छ। ठेकेदारले काम अधुरो छोडेको छ। न्याय चाहिन्छ।","road","hello_sarkar","test"
"731","बाजुरा वडा नं 19 मा सडक खाल्डाखुल्डीले भरिएको छ, कालोपत्रे सडक चिर्‍याएको जस्तो छ। स्कुल बसलाई पनि गाह्रो छ। जनताको गुनासो कसले सुन्छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","road","hello_sarkar","train"
"732","हाम्रो बिराटनगर वडा नं 21 मा पानी परेपछि सडक दलदल हुन्छ। बिरामीलाई अस्पताल पु‍र्‍याउन गाह्रो। कहिलेसम्म यस्तै हुन्छ।","road","hello_sarkar","train"
"733","म अछाम को बासिन्दा हुँ। सडकमा गहिरा खाडल छन्। एम्बुलेन्स समयमा पुग्न सक्दैन। जनताको पीडा बुझ्नुहोस्।","road","hello_sarkar","train"
"734","भरतपुर वडा नं 7 मा फुटपाथ बनाइएको छैन। विद्यालय जाने बच्चालाई गाह्रो छ। प्रशासनले सुन्नुपर्छ।","road","hello_sarkar","train"
"735","स्याङ्जा मा धुलो उड्दा सास फेर्न गाह्रो हुन्छ। अस्ति रातिदेखि यो समस्या छ। हामीलाई कहिलेसम्म कुराउनु पर्ने हो?","road","hello_sarkar","train"
"736","आज चार दिनदेखि मकवानपुर मा सडकमा गहिरा खाडल छन्, अब त सहनै सकिँदैन!","road","hello_sarkar","train"
"737","म मुस्ताङ को बासिन्दा हुँ। खाल्डाले सवारी चलाउन गाह्रो भएको छ। दुर्घटनाको जोखिम बढेको छ। छिटो समाधान गरिदिनुहोस्।","road","hello_sarkar","train"
"738","काठमाडौं मा नाली नखन्दा पानी सडकमा भरिन्छ। बिरामीलाई अस्पताल पु‍र्‍याउन गाह्रो। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","road","hello_sarkar","train"
"739","दोलखा मा नाली नखन्दा पानी सडकमा भरिन्छ। विद्यालय जाने बच्चालाई गाह्रो छ। कर्मचारीहरूलाई जवाफदेही बनाइदिनुहोस्।","road","hello_sarkar","val"
